User_ID,Country,Continent,Age,Gender,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,App_Notifications_Received,Screen_Unlocks_Per_Day,Sleep_Hours,Sleep_Quality,Stress_Level,Productivity_Score,IFA,Frecuencia_Desbloqueo
U07550,UK,Europe,47,Male,5.0,2.4,494,141,5.5,Average,4,57,24.779135288006305,Siempre
U07555,USA,North America,43,Female,5.3,2.0,79,85,7.2,Poor,7,52,23.608040670143588,Frecuentemente
U07561,Canada,North America,58,Male,6.4,2.2,146,64,8.8,Average,9,57,26.716078527332076,Rara vez
U07563,Canada,North America,56,Male,6.5,1.4,150,60,8.0,Average,3,44,26.720680117126523,Rara vez
U07576,UK,Europe,53,Other,5.2,0.7,448,83,6.5,Average,5,57,23.04024735398523,Frecuentemente
U07580,Pakistan,Asia,54,Other,6.3,2.0,82,30,9.0,Average,4,39,21.634119388256423,Rara vez
U07583,Australia,Oceania,57,Female,4.2,2.1,279,128,2.5,Average,7,87,20.411212098319023,Frecuentemente
U07584,China,Asia,54,Other,5.7,0.6,107,162,6.6,Poor,5,45,29.034376144598546,Siempre
U07585,Australia,Oceania,46,Female,10.8,2.4,254,34,5.0,Poor,3,13,38.39775906408567,Rara vez
U07587,UK,Europe,55,Other,5.6,2.8,89,180,7.7,Average,2,62,29.111583375088625,Siempre
U07590,USA,North America,52,Female,3.5,3.4,78,190,6.6,Average,6,63,18.382956998163205,Siempre
U07606,Germany,Europe,27,Other,3.7,1.8,183,155,6.5,Poor,5,71,18.684467226823287,Siempre
U07609,Germany,Europe,25,Male,8.1,4.2,146,115,8.1,Average,3,35,38.50408054796155,Frecuentemente
U07619,Brazil,South America,55,Male,2.5,3.3,180,47,8.4,Poor,5,78,9.678002527269728,Rara vez
U07623,UK,Europe,64,Male,4.3,2.8,172,45,7.8,Average,4,73,16.463158004903107,Rara vez
U07625,Germany,Europe,39,Male,7.0,1.7,94,169,7.5,Good,6,48,35.950589059351834,Siempre
U07626,Germany,Europe,37,Female,0.8,1.6,336,119,5.2,Good,8,100,3.829993394225637,Frecuentemente
U07631,Brazil,South America,54,Female,5.1,3.1,346,146,6.8,Average,4,42,25.45120619257155,Siempre
U07647,India,Asia,30,Female,4.9,2.9,372,175,7.3,Average,2,67,25.335371575686942,Siempre
U07650,USA,North America,64,Female,4.6,1.6,336,101,8.1,Poor,3,63,21.274874941107644,Frecuentemente
U07668,UK,Europe,35,Female,6.9,3.5,420,109,8.3,Good,7,48,32.433314523967674,Frecuentemente
U07669,Australia,Oceania,42,Other,0.9,2.6,495,94,5.8,Poor,4,97,4.098489202440486,Frecuentemente
U07680,Brazil,South America,39,Male,4.1,1.3,277,56,7.5,Average,3,57,16.576510198121653,Rara vez
U07683,Canada,North America,50,Female,5.9,3.0,391,48,6.4,Poor,5,42,22.961739758852698,Rara vez
U07692,Germany,Europe,45,Other,3.5,2.4,434,101,6.1,Average,5,60,16.187404846494946,Frecuentemente
U07698,Germany,Europe,61,Female,6.3,1.8,108,118,5.9,Average,3,76,30.108478006602635,Frecuentemente
U07699,Canada,North America,15,Other,8.0,2.9,375,129,8.2,Average,7,34,38.94027560364466,Frecuentemente
U07701,India,Asia,41,Female,8.8,2.8,341,48,4.3,Poor,4,20,34.24801862337352,Rara vez
U07703,USA,North America,59,Female,7.0,3.5,461,44,5.7,Good,7,40,26.64663742839224,Rara vez
U07704,Germany,Europe,38,Other,5.6,2.6,179,66,4.2,Poor,5,76,23.546278668589405,Rara vez
U07731,Pakistan,Asia,54,Other,5.8,1.3,452,142,7.5,Poor,6,53,28.784498855507458,Siempre
U07734,UK,Europe,23,Female,6.3,0.6,158,149,7.1,Average,6,36,31.56700235280641,Siempre
U07736,Germany,Europe,51,Female,2.8,2.0,493,156,3.6,Good,1,75,14.157488254975261,Siempre
U07738,India,Asia,62,Other,2.6,3.2,203,50,5.8,Good,6,66,10.222746645083248,Rara vez
U07745,Japan,Asia,20,Female,12.2,1.5,423,145,8.0,Poor,5,0,60.8000007848417,Siempre
U07748,Canada,North America,43,Male,8.2,1.2,318,135,7.8,Poor,7,31,40.283770063035625,Frecuentemente
U07758,Pakistan,Asia,35,Other,6.3,3.5,139,67,7.3,Good,4,40,26.582898542609474,Rara vez
U07761,Pakistan,Asia,61,Other,5.1,2.7,309,145,6.2,Good,7,68,25.416393770712514,Siempre
U07766,Australia,Oceania,65,Other,4.9,3.7,359,57,4.4,Poor,5,39,19.896170751677456,Rara vez
U07773,UK,Europe,27,Female,4.8,1.3,240,88,10.6,Good,5,59,21.54545457471427,Frecuentemente
U07779,Pakistan,Asia,49,Male,5.1,4.3,371,128,6.4,Poor,4,59,24.785043262244525,Frecuentemente
U07781,China,Asia,32,Male,6.2,3.2,448,200,5.6,Poor,2,46,32.88049042996627,Siempre
U07796,Pakistan,Asia,39,Other,4.1,1.5,233,60,9.0,Poor,4,53,16.854582843110574,Rara vez
U07801,Brazil,South America,31,Male,6.2,3.0,375,162,4.8,Average,4,54,31.581251245001926,Siempre
U07808,USA,North America,62,Other,3.5,2.7,107,123,9.1,Average,4,79,16.87098547961763,Frecuentemente
U07810,China,Asia,15,Female,7.4,2.1,430,125,8.4,Poor,3,53,35.78848611144094,Frecuentemente
U07812,Japan,Asia,32,Male,5.8,3.9,316,192,6.8,Average,7,49,30.523603095648337,Siempre
U07814,Australia,Oceania,58,Male,5.5,2.0,270,184,5.7,Average,6,76,28.711957037930784,Siempre
U07826,China,Asia,25,Other,5.1,2.5,289,139,6.5,Average,6,69,25.202376355307447,Frecuentemente
U07829,India,Asia,27,Female,4.7,1.5,225,158,6.6,Good,5,71,23.823849750435087,Siempre
U07832,Germany,Europe,52,Other,7.7,0.5,195,163,6.7,Good,5,44,39.26897149424633,Siempre
U07835,Canada,North America,61,Female,7.1,4.3,276,139,7.9,Good,6,40,35.085661200526054,Frecuentemente
U07837,Pakistan,Asia,28,Male,4.2,2.0,272,93,6.6,Average,4,82,19.081838085534017,Frecuentemente
U07842,UK,Europe,41,Male,4.8,3.3,384,147,5.0,Poor,6,48,23.98661891406775,Siempre
U07854,Germany,Europe,20,Other,5.9,2.2,276,174,6.1,Good,4,45,30.472237246148737,Siempre
U07857,Germany,Europe,19,Other,8.5,1.0,322,97,7.7,Average,3,22,38.97222356869987,Frecuentemente
U07862,Germany,Europe,47,Female,5.1,2.8,474,133,6.5,Poor,6,57,24.978982979749645,Frecuentemente
U07879,USA,North America,54,Male,8.0,1.2,448,163,7.0,Average,6,53,40.79893142259359,Siempre
U07889,USA,North America,23,Female,5.6,0.8,311,188,8.6,Average,5,43,29.353783284333996,Siempre
U07890,Pakistan,Asia,38,Male,5.1,1.7,340,76,6.4,Good,2,62,22.153407651453787,Frecuentemente
U07893,China,Asia,65,Male,4.1,4.4,262,49,6.2,Poor,4,66,16.039294322255397,Rara vez
U07896,India,Asia,62,Female,4.3,2.0,315,59,4.3,Average,6,51,17.60568161755503,Rara vez
U07897,UK,Europe,56,Other,4.4,1.5,80,139,7.2,Poor,3,69,21.74322665948094,Frecuentemente
U07904,USA,North America,59,Female,2.6,1.8,204,42,6.7,Average,3,92,9.779120300803262,Rara vez
U07911,India,Asia,42,Female,1.5,1.6,269,59,9.0,Poor,1,98,6.14151684333315,Rara vez
U07914,India,Asia,57,Male,4.6,0.9,89,113,8.4,Average,1,71,21.78651286261468,Frecuentemente
U07920,Japan,Asia,63,Male,2.6,3.3,304,125,6.4,Poor,3,87,12.574332958073843,Frecuentemente
U07929,Australia,Oceania,30,Other,4.3,2.8,54,124,7.6,Average,8,78,20.761749070399894,Frecuentemente
U07933,UK,Europe,45,Female,5.7,3.2,268,170,7.1,Good,2,54,29.307482272065165,Siempre
U07935,China,Asia,42,Other,6.5,3.1,311,66,6.5,Poor,3,45,27.330502026041277,Rara vez
U07937,Brazil,South America,26,Other,6.4,3.0,270,185,6.8,Poor,4,45,33.44477871176449,Siempre
U07959,India,Asia,20,Other,8.3,1.6,200,147,5.6,Average,10,24,41.476861872242154,Siempre
U07966,India,Asia,65,Female,5.9,2.2,414,138,9.0,Average,3,41,29.11339620547108,Frecuentemente
U07967,Brazil,South America,62,Male,9.7,2.1,192,169,8.2,Average,3,11,49.81724483938754,Siempre
U07969,USA,North America,56,Male,4.6,1.4,312,132,4.8,Average,7,73,22.495605989820067,Frecuentemente
U07970,Canada,North America,32,Female,5.7,2.9,84,149,6.8,Poor,4,52,28.560621176348658,Siempre
U07981,USA,North America,42,Other,4.3,1.2,243,71,3.5,Good,5,66,18.38966431176904,Frecuentemente
U07995,Japan,Asia,16,Male,3.9,4.2,273,41,7.5,Poor,3,66,14.576911511305136,Rara vez
U07997,Pakistan,Asia,50,Other,7.6,3.3,385,184,6.5,Average,7,34,39.674704270595264,Siempre
U08001,Japan,Asia,15,Female,1.7,2.0,263,96,7.0,Good,8,79,7.77700866345575,Frecuentemente
U08011,Canada,North America,25,Male,8.3,2.2,478,168,7.4,Average,1,47,42.578159333861514,Siempre
U08024,Pakistan,Asia,50,Female,4.1,2.9,167,107,5.6,Good,5,68,19.1967380312093,Frecuentemente
U08033,USA,North America,60,Male,5.1,3.3,275,180,6.5,Average,7,55,26.512334859455713,Siempre
U08036,UK,Europe,58,Other,7.7,4.2,403,57,9.7,Good,5,42,31.265411181207426,Rara vez
U08037,UK,Europe,62,Male,6.4,2.5,465,122,7.9,Poor,3,57,30.797979874383472,Frecuentemente
U08041,Japan,Asia,41,Other,3.0,2.0,155,56,5.0,Poor,4,72,12.129153803503652,Rara vez
U08042,Pakistan,Asia,18,Other,7.6,1.9,421,70,7.1,Average,8,43,32.396367065514,Rara vez
U08043,Australia,Oceania,18,Other,7.9,1.4,320,42,7.1,Good,2,31,29.713480913979144,Rara vez
U08045,China,Asia,20,Female,5.1,3.0,168,153,7.6,Average,6,52,25.688458272309507,Siempre
U08052,UK,Europe,63,Female,6.3,1.2,269,54,4.8,Good,8,31,25.246199066964568,Rara vez
U08053,Brazil,South America,28,Female,6.9,3.9,383,53,6.4,Good,3,47,27.523989921293495,Rara vez
U08057,Japan,Asia,44,Other,4.3,2.2,456,45,8.2,Poor,1,61,16.463158004903107,Rara vez
U08061,Germany,Europe,63,Female,6.4,1.7,110,93,5.8,Average,3,28,29.077086606528027,Frecuentemente
U08062,China,Asia,60,Male,8.8,3.7,438,118,5.6,Average,2,31,42.05628673938146,Frecuentemente
U08076,USA,North America,42,Female,8.9,3.0,302,161,7.2,Average,4,7,45.27960738356822,Siempre
U08082,Australia,Oceania,47,Female,7.2,3.7,431,45,8.1,Good,3,36,27.566218054721485,Rara vez
U08090,USA,North America,34,Female,5.8,1.7,400,110,6.0,Average,8,54,27.315275167611535,Frecuentemente
U08092,Brazil,South America,59,Male,6.0,3.1,53,179,7.7,Average,4,57,31.157741105341263,Siempre
U08100,India,Asia,28,Male,6.1,3.7,315,133,4.3,Poor,1,45,29.876822779700557,Frecuentemente
U08103,China,Asia,51,Other,5.7,3.2,426,33,6.6,Average,4,50,20.10025499031212,Rara vez
U08104,USA,North America,39,Male,9.1,0.7,368,88,6.5,Good,6,32,40.846590964562466,Frecuentemente
U08106,Pakistan,Asia,39,Other,4.4,1.6,242,47,7.7,Good,3,48,17.033284447994724,Rara vez
U08107,Japan,Asia,49,Other,6.6,1.8,118,150,5.7,Good,1,46,33.114046922978496,Siempre
U08127,Pakistan,Asia,20,Other,4.9,2.7,212,97,5.5,Average,5,69,22.466340645485808,Frecuentemente
U08132,USA,North America,21,Other,2.4,3.4,457,74,6.7,Good,6,69,10.361971472487143,Frecuentemente
U08136,India,Asia,49,Other,8.3,1.6,94,128,8.8,Poor,2,37,40.33644295620188,Frecuentemente
U08137,Brazil,South America,47,Female,6.4,3.0,437,129,3.0,Average,5,51,31.152220482915727,Frecuentemente
U08140,China,Asia,57,Female,4.3,2.1,155,194,6.2,Good,6,71,22.67389810182411,Siempre
U08141,Brazil,South America,48,Other,3.9,4.0,344,146,6.3,Poor,6,62,19.46268708843707,Siempre
U08153,Pakistan,Asia,15,Female,5.7,0.6,63,72,5.6,Good,6,39,24.45561881454583,Frecuentemente
U08158,UK,Europe,42,Other,5.9,4.2,432,44,7.7,Poor,5,64,22.45930868964489,Rara vez
U08164,Pakistan,Asia,62,Other,6.0,0.7,335,101,5.3,Average,3,66,27.749836879705626,Frecuentemente
U08168,USA,North America,45,Female,6.5,0.9,480,131,4.8,Poor,4,53,31.738212496811407,Frecuentemente
U08179,USA,North America,24,Male,4.4,2.1,394,80,8.5,Good,5,63,19.335576280558733,Frecuentemente
U08180,Pakistan,Asia,48,Male,4.6,1.2,272,116,5.0,Good,2,56,21.906000100069676,Frecuentemente
U08182,China,Asia,58,Female,4.1,0.8,495,149,9.9,Poor,2,75,20.543604705794646,Siempre
U08185,Australia,Oceania,24,Other,3.7,3.2,101,199,7.2,Good,6,76,19.603774256227734,Siempre
U08189,USA,North America,62,Female,3.8,4.3,207,190,6.2,Poor,7,64,19.958639026577192,Siempre
U08193,USA,North America,23,Male,4.3,1.7,246,177,8.4,Poor,9,77,22.281669266255964,Siempre
U08194,India,Asia,51,Female,4.6,0.8,255,70,10.4,Average,6,62,19.60832743439005,Rara vez
U08198,Germany,Europe,55,Male,7.7,1.2,108,149,6.2,Average,7,53,38.58189176454117,Siempre
U08201,India,Asia,57,Other,5.4,1.4,500,172,7.0,Good,1,54,27.82777461028801,Siempre
U08206,Pakistan,Asia,19,Other,5.6,2.6,175,91,6.8,Average,4,50,25.322016031474625,Frecuentemente
U08208,India,Asia,58,Female,6.0,3.5,301,104,7.4,Good,6,42,27.92376210094514,Frecuentemente
U08212,Brazil,South America,65,Other,5.5,3.7,350,165,4.8,Good,6,36,28.11593283596099,Siempre
U08213,India,Asia,19,Other,4.5,2.5,157,171,6.6,Average,5,55,23.163725145660536,Siempre
U08216,Japan,Asia,39,Female,5.8,2.2,194,136,7.0,Poor,3,54,28.535889369803126,Frecuentemente
U08221,India,Asia,19,Female,2.4,2.5,89,154,6.5,Poor,5,100,12.104220280606192,Siempre
U08226,USA,North America,27,Other,8.5,0.8,201,52,8.6,Good,5,44,33.74748126519304,Rara vez
U08229,India,Asia,21,Female,5.7,3.7,239,57,5.0,Poor,8,39,23.14452516011459,Rara vez
U08230,USA,North America,59,Male,5.1,4.1,349,71,9.1,Good,4,64,21.81099720698188,Frecuentemente
U08236,Canada,North America,57,Male,8.0,2.7,327,56,7.3,Poor,3,45,32.3444101426764,Rara vez
U08247,Germany,Europe,29,Male,9.9,3.6,69,41,9.1,Average,6,17,37.002929221005346,Rara vez
U08249,Brazil,South America,59,Other,5.2,0.8,379,36,7.9,Average,7,56,18.776773145749967,Rara vez
U08257,Japan,Asia,32,Female,8.6,3.9,249,87,3.7,Average,5,39,38.50509660451258,Frecuentemente
U08259,Australia,Oceania,50,Other,6.5,3.2,157,92,6.8,Good,1,41,29.461896705496166,Frecuentemente
U08266,Canada,North America,15,Male,7.2,0.7,336,189,6.7,Poor,8,28,37.7785733195555,Siempre
U08268,Pakistan,Asia,33,Female,7.1,2.1,230,118,6.5,Average,4,46,33.93177680109186,Frecuentemente
U08269,Canada,North America,31,Other,5.6,1.7,385,164,5.6,Good,8,63,28.593294653843248,Siempre
U08270,Brazil,South America,55,Male,2.7,2.1,395,32,7.5,Poor,4,89,9.440570415959497,Rara vez
U08271,China,Asia,52,Other,8.1,1.6,207,78,4.0,Poor,5,34,35.392527604982874,Frecuentemente
U08274,Pakistan,Asia,31,Female,3.3,1.5,491,31,8.6,Poor,6,98,11.436928479239096,Rara vez
U08275,Germany,Europe,30,Other,5.0,0.9,409,32,5.9,Average,7,65,17.482537807332402,Rara vez
U08278,Canada,North America,34,Other,8.6,2.7,162,200,7.3,Average,3,30,45.60842220930805,Siempre
U08281,Brazil,South America,39,Other,5.8,4.5,80,43,7.9,Average,7,39,21.948299876725912,Rara vez
U08286,India,Asia,42,Other,5.2,2.0,121,180,7.1,Poor,4,53,27.032184562582298,Siempre
U08292,Pakistan,Asia,53,Female,5.3,3.9,235,64,8.7,Good,5,59,22.124252530446874,Rara vez
U08315,India,Asia,65,Male,5.9,3.0,244,196,6.7,Good,4,43,31.170901999554133,Siempre
U08316,China,Asia,62,Other,7.4,3.8,481,103,6.4,Poor,5,52,34.36849265364616,Frecuentemente
U08320,USA,North America,34,Female,6.9,0.6,212,117,6.4,Average,4,30,32.91772390881309,Frecuentemente
U08323,USA,North America,34,Male,6.7,3.4,338,136,7.5,Average,5,37,32.96387220304844,Frecuentemente
U08344,Japan,Asia,43,Male,4.7,1.9,266,171,3.9,Good,1,58,24.193224041023228,Siempre
U08352,UK,Europe,40,Female,1.0,2.3,423,106,7.2,Average,8,100,4.672828834461906,Frecuentemente
U08357,USA,North America,37,Male,9.9,3.8,116,193,11.0,Average,2,23,52.15179577472695,Siempre
U08369,Brazil,South America,38,Male,4.7,1.7,145,52,7.6,Poor,7,45,18.660371993694973,Rara vez
U08373,Japan,Asia,59,Female,6.2,0.9,282,32,7.3,Average,3,50,21.678346881092178,Rara vez
U08378,Australia,Oceania,27,Male,5.8,3.2,230,86,4.7,Poor,4,47,25.902267088196584,Frecuentemente
U08380,Canada,North America,52,Male,5.6,3.1,419,100,7.3,Poor,7,55,25.84467489431105,Frecuentemente
U08381,Brazil,South America,63,Other,5.9,1.3,435,121,7.7,Average,2,40,28.34372416392622,Frecuentemente
U08385,UK,Europe,36,Female,8.5,0.8,450,147,8.6,Poor,5,25,42.47630432699498,Siempre
U08386,UK,Europe,32,Female,4.8,3.7,62,77,6.9,Average,4,80,20.91220236811004,Frecuentemente
U08389,Australia,Oceania,46,Male,4.5,2.7,266,188,8.0,Good,4,70,23.587861567768392,Siempre
U08391,China,Asia,53,Male,6.2,3.9,199,174,4.0,Average,5,56,32.021673038325794,Siempre
U08393,China,Asia,19,Other,6.8,2.3,424,103,12.3,Average,4,55,31.58185811416133,Frecuentemente
U08394,India,Asia,34,Female,5.3,0.5,117,113,7.8,Poor,6,42,25.101851776490825,Frecuentemente
U08396,USA,North America,17,Other,4.5,3.2,174,160,6.8,Good,2,52,22.866319642430085,Siempre
U08398,Germany,Europe,25,Other,5.8,3.8,426,155,7.6,Poor,4,60,29.289164842047313,Siempre
U08410,UK,Europe,44,Other,7.0,2.3,160,75,7.4,Average,1,51,30.31513338200432,Frecuentemente
U08424,UK,Europe,47,Other,6.7,2.2,203,173,5.3,Poor,3,37,34.56567050473735,Siempre
U08431,China,Asia,45,Female,6.6,4.2,196,66,7.5,Average,7,51,27.750971287980374,Rara vez
U08435,Germany,Europe,57,Male,2.5,3.6,303,38,5.7,Poor,3,88,9.158904115324116,Rara vez
U08438,Australia,Oceania,21,Other,6.4,1.3,77,124,6.0,Good,1,42,30.90120791873473,Frecuentemente
U08439,Australia,Oceania,16,Male,7.1,1.3,301,118,7.6,Poor,4,35,33.93177680109186,Frecuentemente
U08443,UK,Europe,25,Other,6.4,4.4,71,89,4.3,Good,2,46,28.7987818901137,Frecuentemente
U08446,Pakistan,Asia,15,Other,6.4,4.2,201,72,5.8,Good,8,57,27.458940423349702,Frecuentemente
U08448,Pakistan,Asia,32,Male,1.1,2.4,233,171,5.7,Poor,4,100,5.662243924494798,Siempre
U08449,China,Asia,16,Female,7.0,3.2,150,46,6.3,Poor,3,37,26.951033211970408,Rara vez
U08453,Japan,Asia,25,Other,7.7,2.4,258,124,7.4,Poor,1,45,37.17801577722772,Frecuentemente
U08458,Australia,Oceania,29,Other,7.1,3.4,177,42,8.0,Poor,4,41,26.704520821424293,Rara vez
U08466,Japan,Asia,29,Other,8.6,4.4,65,188,10.4,Good,6,13,45.079024329512926,Siempre
U08470,China,Asia,21,Female,2.9,2.1,460,69,6.6,Poor,4,93,12.320636201943142,Rara vez
U08472,Japan,Asia,30,Male,6.6,0.8,406,41,7.4,Good,3,52,24.66861948067023,Rara vez
U08476,Australia,Oceania,26,Female,4.6,4.4,96,66,6.7,Poor,8,57,19.34158604919844,Rara vez
U08480,Canada,North America,57,Other,4.3,1.9,300,136,7.2,Poor,5,72,21.155917981060938,Frecuentemente
U08487,Australia,Oceania,57,Other,5.7,3.1,306,177,8.4,Average,7,58,29.536166236664886,Siempre
U08497,Japan,Asia,19,Female,5.1,1.8,499,158,7.5,Poor,2,51,25.85141143132318,Siempre
U08502,Brazil,South America,30,Other,4.4,3.5,149,157,5.4,Average,4,51,22.275418145318657,Siempre
U08503,Pakistan,Asia,15,Male,6.2,1.8,489,106,7.2,Average,7,51,28.971538773663816,Frecuentemente
U08510,Australia,Oceania,53,Female,7.2,1.8,317,105,5.7,Average,5,45,33.57676147760688,Frecuentemente
U08520,Canada,North America,41,Male,4.0,0.9,190,160,7.5,Poor,8,64,20.325617459937853,Siempre
U08524,Japan,Asia,17,Other,8.1,1.7,282,145,5.7,Good,2,14,40.36721363583752,Siempre
U08526,China,Asia,55,Female,2.1,0.7,214,183,7.5,Good,5,100,10.951365090978872,Siempre
U08532,Pakistan,Asia,54,Other,6.2,2.7,357,174,8.5,Good,3,51,32.021673038325794,Siempre
U08536,Pakistan,Asia,47,Female,7.5,0.5,443,145,6.8,Poor,8,53,37.377049662812524,Siempre
U08540,Australia,Oceania,25,Other,8.4,1.9,282,64,6.2,Poor,5,21,35.06485306712335,Rara vez
U08545,Canada,North America,48,Male,7.2,3.7,487,57,8.0,Poor,3,42,29.23518967593422,Rara vez
U08555,Brazil,South America,57,Male,7.2,3.3,258,114,4.9,Average,2,20,34.1635113242154,Frecuentemente
U08560,China,Asia,55,Male,6.7,1.0,68,149,8.0,Good,4,44,33.571256470444915,Siempre
U08562,Canada,North America,28,Other,6.0,0.8,403,127,5.4,Good,4,53,29.112181583517703,Frecuentemente
U08569,Germany,Europe,32,Female,3.1,1.6,331,69,6.8,Average,3,56,13.170335250353014,Rara vez
U08573,India,Asia,48,Male,7.7,2.3,292,165,6.5,Poor,4,42,39.36230597034539,Siempre
U08583,Pakistan,Asia,49,Male,4.4,0.9,452,139,4.6,Average,6,68,21.74322665948094,Frecuentemente
U08589,China,Asia,25,Female,5.6,4.2,372,142,7.0,Average,6,54,27.791929929455478,Siempre
U08595,Pakistan,Asia,59,Female,9.0,4.4,253,180,7.2,Poor,5,25,46.78647328139243,Siempre
U08596,Brazil,South America,24,Other,4.1,2.0,265,101,5.1,Poor,6,57,18.962388534465507,Frecuentemente
U08597,Germany,Europe,29,Female,5.9,4.3,282,70,7.4,Good,4,49,25.14981127454376,Rara vez
U08599,Canada,North America,35,Other,6.5,4.4,349,178,6.2,Good,7,50,33.71800773796491,Siempre
U08606,UK,Europe,32,Male,4.8,1.0,452,119,7.0,Average,8,58,22.97996036535382,Frecuentemente
U08616,Germany,Europe,23,Female,10.2,1.8,312,31,7.7,Poor,4,23,35.350506208557206,Rara vez
U08619,Brazil,South America,19,Female,7.1,3.6,75,58,7.3,Poor,4,46,28.950515851730607,Rara vez
U08621,USA,North America,57,Male,6.4,3.1,451,122,8.2,Good,5,31,30.797979874383472,Frecuentemente
U08622,Canada,North America,63,Female,7.0,1.7,79,104,7.5,Poor,6,45,32.57772245110266,Frecuentemente
U08624,Germany,Europe,38,Female,8.6,1.3,152,190,7.2,Average,5,32,45.16955148120101,Siempre
U08631,Canada,North America,51,Female,4.8,2.4,66,34,7.2,Average,5,51,17.065670695149183,Rara vez
U08639,Australia,Oceania,24,Male,3.0,2.0,361,101,8.3,Good,3,54,13.874918439852813,Frecuentemente
U08643,UK,Europe,53,Other,5.5,4.1,267,134,5.7,Good,5,61,26.979011281411363,Frecuentemente
U08644,UK,Europe,40,Male,7.6,0.7,442,121,8.1,Poor,6,24,36.51055993997275,Frecuentemente
U08652,Japan,Asia,46,Female,7.2,3.0,393,102,7.6,Poor,3,40,33.37004871525338,Frecuentemente
U08655,USA,North America,58,Other,6.6,2.2,313,198,7.7,Good,4,39,34.93581184318165,Siempre
U08657,USA,North America,24,Other,5.3,1.3,426,87,6.6,Average,6,51,23.729885116734497,Frecuentemente
U08667,USA,North America,17,Male,5.6,0.6,130,122,7.7,Poor,3,57,26.948232390085533,Frecuentemente
U08668,USA,North America,40,Male,7.8,1.3,143,56,7.6,Poor,4,46,31.53579988910949,Rara vez
U08671,Germany,Europe,31,Female,4.1,3.6,278,123,7.1,Good,4,58,19.76315441898065,Frecuentemente
U08674,China,Asia,15,Male,6.7,2.3,311,43,6.7,Good,4,51,25.35407054725235,Rara vez
U08677,UK,Europe,29,Male,5.4,3.2,392,78,3.7,Good,1,69,23.595018403321916,Frecuentemente
U08685,China,Asia,29,Female,7.6,1.8,436,66,9.0,Average,1,43,31.95566390737134,Rara vez
U08686,Canada,North America,24,Male,10.0,2.3,252,193,9.9,Poor,6,20,52.678581590633286,Siempre
U08690,USA,North America,44,Female,3.8,0.7,141,148,6.6,Good,4,66,19.014995962592742,Siempre
U08699,Australia,Oceania,39,Other,9.5,3.5,245,159,7.5,Average,6,24,48.21415124472135,Siempre
U08709,China,Asia,38,Other,4.9,1.3,265,109,10.7,Average,7,67,23.032353792382843,Frecuentemente
U08711,Germany,Europe,23,Other,6.1,2.4,261,30,9.6,Poor,8,47,20.94732194735939,Rara vez
U08719,China,Asia,44,Other,3.0,1.7,63,107,6.8,Average,6,75,14.04639368137266,Frecuentemente
U08726,UK,Europe,64,Male,8.9,1.3,356,151,8.5,Poor,7,39,44.71253663553186,Siempre
U08733,Australia,Oceania,28,Male,8.1,3.0,394,166,4.5,Average,4,34,41.455749880575716,Siempre
U08738,USA,North America,53,Male,5.7,3.0,496,165,7.2,Average,7,39,29.138330393632298,Siempre
U08739,Japan,Asia,33,Other,6.7,1.4,452,135,5.0,Average,1,52,32.91478773443155,Frecuentemente
U08740,Japan,Asia,29,Male,5.9,3.3,194,37,5.9,Poor,4,38,21.461758342385675,Rara vez
U08741,Japan,Asia,51,Female,11.0,0.7,136,30,6.7,Average,2,4,37.77385924933661,Rara vez
U08745,China,Asia,23,Male,5.7,1.5,168,124,6.9,Poor,4,56,27.52138830262312,Frecuentemente
U08747,UK,Europe,25,Female,7.8,3.5,389,64,6.5,Good,6,19,32.56022070518597,Rara vez
U08749,India,Asia,47,Female,6.0,1.8,175,169,7.4,Average,1,54,30.814790622301572,Siempre
U08758,UK,Europe,28,Male,7.3,4.3,430,64,5.3,Poor,2,45,30.47302707023815,Rara vez
U08765,Canada,North America,55,Other,3.8,4.0,349,119,6.5,Average,6,58,18.192468622571774,Frecuentemente
U08772,India,Asia,30,Other,3.8,4.3,58,49,6.8,Good,4,82,14.865687420626953,Rara vez
U08775,Australia,Oceania,32,Other,9.4,0.8,125,154,4.9,Good,8,11,47.40819609904092,Siempre
U08779,USA,North America,24,Other,8.6,4.4,69,47,7.3,Good,5,40,33.29232869380786,Rara vez
U08781,India,Asia,26,Other,7.8,3.6,413,110,5.2,Average,5,48,36.734335570236205,Frecuentemente
U08784,China,Asia,55,Male,6.3,1.6,171,108,8.1,Good,4,60,29.555491658043604,Frecuentemente
U08785,Brazil,South America,31,Other,5.5,1.3,170,187,5.4,Good,3,78,28.800430795564722,Siempre
U08787,USA,North America,35,Other,4.9,0.8,484,80,4.3,Poor,6,68,21.532800857894955,Frecuentemente
U08788,USA,North America,27,Male,4.4,1.6,72,86,9.5,Poor,5,53,19.64999572208017,Frecuentemente
U08792,Japan,Asia,19,Male,7.9,3.4,494,178,8.1,Good,1,47,40.98034786614197,Siempre
U08793,UK,Europe,45,Male,5.9,4.0,128,103,4.6,Average,6,45,27.401906304934098,Frecuentemente
U08796,Pakistan,Asia,23,Female,5.1,1.2,457,93,5.2,Good,5,79,23.170803389577017,Frecuentemente
U08810,Brazil,South America,29,Other,3.2,1.9,322,74,8.7,Poor,2,83,13.815961963316193,Frecuentemente
